"ItemIndex","ItemShape","CosShape"
"2300645","1410","0"
"2300646","1410","0"
"2300647","1410","0"
"2300648","1410","0"
"2300649","1410","0"
"2300650","1410","0"
"2300651","1410","0"
"2300652","1410","0"
"2300653","1410","0"
"2300654","1410","0"
"2300655","1410","0"
"2300656","1410","0"
"2300657","1410","0"
"2300658","1410","0"
"2300659","1410","0"
"2300660","1410","0"
"2300661","1410","0"
"2300662","1410","0"
"2300663","1410","0"
"2300664","1410","0"
"2300665","1410","0"
"2300666","1410","0"
"2300667","1410","0"
"2300668","1410","0"
"2300669","1410","0"
"2300670","1410","0"
"2300671","1410","0"
"2300672","1410","0"
"2300673","1410","0"
"2300674","1410","0"
"2300675","1410","0"
"2300676","1410","0"
"2300677","1410","0"
"2300678","1410","0"
"2300679","1410","0"
"2300680","1410","0"
"2300681","1410","0"
"2300682","1410","0"
"2300683","1410","0"
"2300684","1410","0"
"2300685","1410","0"
"2300686","1410","0"
"2300687","1410","0"
"2300688","1410","0"
"2300689","1410","0"
"2300690","1410","0"
"2300691","1410","0"
"2300692","1410","0"
"2300693","1410","0"
"2300694","1410","0"
"2300695","1410","0"
"2300696","1410","0"
"2300697","1410","0"
"2300698","1902","0"
"2300699","2716","0"
"2300700","2351","0"
"2300701","2544","0"
"2300702","2093","0"
"2300703","2006","0"
"2300704","2835","0"
"2300705","2474","0"
"2300706","2648","0"
"2300707","2263","0"
"2300708","1936","0"
"2300709","2756","0"
"2300710","2393","0"
"2300711","2578","0"
"2300712","2158","0"
"2300713","1919","0"
"2300714","2736","0"
"2300715","2372","0"
"2300716","2561","0"
"2300717","2126","0"
"2300718","1977","0"
"2300719","2802","0"
"2300720","2440","0"
"2300721","2619","0"
"2300722","2218","0"
"2300723","1885","0"
"2300724","2696","0"
"2300725","2330","0"
"2300726","2527","0"
"2300727","2062","0"
"2300728","2023","0"
"2300729","2855","0"
"2300730","2495","0"
"2300731","2665","0"
"2300732","2292","0"
"2300733","1874","0"
"2300734","2684","0"
"2300735","2318","0"
"2300736","2516","0"
"2300737","2043","0"
"2300738","1954","0"
"2300739","2777","0"
"2300740","2415","0"
"2300741","2596","0"
"2300742","2185","0"
"2300743","1995","0"
"2300744","2823","0"
"2300745","2462","0"
"2300746","2637","0"
"2300747","2244","0"
"2300748","1966","0"
"2300749","2790","0"
"2300750","2428","0"
"2300751","2608","0"
"2300752","2199","0"
"2300753","4355","0"
"2300754","4356","0"
"2300755","4357","0"
"2300756","4358","0"
"2300757","4359","0"
"2300758","1410","0"
"2300759","1410","0"
"2300760","1410","0"
"2300761","1410","0"
"2300762","1410","0"
"2300763","1410","0"
"2300764","1410","0"
"2300765","1410","0"
"2300766","1410","0"
"2300767","1410","0"
"2300768","1410","0"
"2300769","1410","0"
"2300770","1410","0"
"2300771","1410","0"
"2300772","1410","0"
"2300773","1410","0"
"2300774","1410","0"
"2300775","1410","0"
"2300776","1410","0"
"2300777","1410","0"
"2300778","1410","0"
"2300779","1410","0"
"2300780","1410","0"
"2300781","1410","0"
"2300782","1410","0"
"2300783","1410","0"
"2300784","1410","0"
"2300785","1410","0"
"2300786","1410","0"
"2300787","1410","0"
"2300788","1410","0"
"2300789","1410","0"
"2300790","1410","0"
"2300791","1410","0"
"2300792","1410","0"
"2300793","1410","0"
"2300794","1410","0"
"2300795","1410","0"
"2300796","1410","0"
"2300797","1410","0"
"2300798","2879","0"
"2300799","1410","0"
"2300800","1410","0"
"2300801","1410","0"
"2300802","1410","0"
"2300803","1410","0"
"2300804","1410","0"
"2300805","1410","0"
"2300806","1410","0"
"2300807","1410","0"
"2300808","1410","0"
"2300809","1410","0"
"2300810","1410","0"
"2300811","1410","0"
"2300812","1410","0"
"2300813","1410","0"
"2300814","1410","0"
"2300815","1410","0"
"2300816","1598","0"
"2300817","1598","0"
"2300818","1598","0"
"2300819","4490","0"
"2300820","4470","0"
"2300821","4470","0"
"2300822","4470","0"
"2300823","1408","0"
"2300824","1408","0"
"2300825","1408","0"
"2300826","1408","0"
"2300827","1408","0"
"2300828","1408","0"
"2300829","1408","0"
"2300830","1408","0"
"2300831","4499","0"
"2300832","1407","0"
"2300833","1407","0"
"2300834","1407","0"
"2300835","1407","0"
"2300836","1407","0"
"2300837","1407","0"
"2300838","1407","0"
"2300839","1407","0"
"2300840","1408","0"
"2300841","1408","0"
"2300842","1408","0"
"2300843","1408","0"
"2300844","1408","0"
"2300845","1408","0"
"2300846","1408","0"
"2300847","1408","0"
"2300848","1407","0"
"2300849","1407","0"
"2300850","1407","0"
"2300851","1407","0"
"2300852","1407","0"
"2300853","1407","0"
"2300854","1407","0"
"2300855","1407","0"
"2300856","1407","0"
"2300857","1407","0"
"2300858","1407","0"
"2300859","1407","0"
"2300860","6087","0"
"2300861","3085","0"
"2300862","4442","0"
"2300863","4442","0"
"2300864","4442","0"
"2300865","1598","0"
"2300866","1410","0"
"2300867","1410","0"
"2300868","1407","0"
"2300869","1048","0"
"2300870","1048","0"
"2300871","1048","0"
"2300872","1410","0"
"2300873","1681","0"
"3866","1460","0"
"3867","1459","0"
"3868","1458","0"
"3869","1491","0"
"3870","1490","0"
"3872","1491","0"
"3873","1396","0"
"3874","1395","0"
"3875","1490","0"
"3915","1457","0"
"3916","1456","0"
"3917","1455","0"
"3936","1487","0"
"3937","1058","0"
"3948","1480","0"
"3949","1454","0"
"6193","1296","0"
"6194","1295","0"
"6195","1289","0"
"6196","1299","0"
"6197","1283","0"
"6198","1285","0"
"6199","1286","0"
"6202","1291","0"
"6203","1280","0"
"6204","1292","0"
"6205","1274","0"
"6222","1487","0"
"6262","1159","0"
"6702","1005","0"
"6703","1487","0"
"47052","4448","0"
"47053","4448","0"
"47054","4448","0"
"47055","4442","0"
"54389","4499","0"
"54390","4499","0"
"54375","1296","0"
"54376","1295","0"
"54377","1289","0"
"54378","1299","0"
"54379","1283","0"
"54380","1285","0"
"54381","1286","0"
"54807","1288","0"
"54870","1297","0"
"54871","1291","0"
"54872","1286","0"
"54873","1299","0"
"54874","1305","0"
"54875","1300","0"
"54876","1283","0"
"54877","1296","0"
"54878","1298","0"
"54879","1281","0"
"54880","1292","0"
"54881","1275","0"
"54918","1306","0"
"54919","1282","0"
"54920","1278","0"
"54921","1294","0"
"54922","1293","0"
"54923","1290","0"
"54924","1287","0"
"54925","1284","0"
"54926","1279","0"
"54927","1277","0"
"54928","1276","0"
"54929","1273","0"
"54930","1310","0"
"54931","1309","0"
"54932","1308","0"
"54933","1303","0"
"54934","1302","0"
"54935","1301","0"
"54943","1700","0"
"54944","1699","0"
"54945","1698","0"
"54946","1697","0"
"54947","1554","0"
"54948","1688","0"
"54949","1385","0"
"54950","4448","0"
"54957","1159","0"
"56597","2877","0"
"56598","2876","0"
"56599","1411","0"
"56604","1417","0"
"1300000","1159","0"
"1300001","1317","0"
"1300002","1487","0"
"1300003","1487","0"
"1300004","1487","0"
"1300005","1159","0"
"1300006","1159","0"
"1300007","1159","0"
"1300008","1380","0"
"1300009","1354","0"
"1300010","1159","0"
"1300011","1159","0"
"1300012","1159","0"
"1300013","1487","0"
"1300014","1377","0"
"1300015","1378","0"
"1300016","1487","0"
"1300017","1159","0"
"1300018","1159","0"
"1300019","1159","0"
"1300020","4454","0"
"1300021","4454","0"
"1300022","4454","0"
"1300023","4454","0"
"1300024","4454","0"
"1300025","4454","0"
"1300026","4454","0"
"1300027","4454","0"
"1300028","1304","0"
"1300029","1487","0"
"1300030","1159","0"
"1300031","1159","0"
"1300032","1159","0"
"1300033","4454","0"
"1300034","4454","0"
"1300035","4454","0"
"1300036","1159","0"
"1300038","1272","0"
"1300040","970","0"
"1300041","1656","0"
"1300042","927","0"
"1300043","927","0"
"1300044","927","0"
"1300045","1325","0"
"1300080","4448","0"
"1300081","4454","0"
"1300082","4454","0"
"1300083","4454","0"
"1300084","4454","0"
"1300085","4454","0"
"1300086","4454","0"
"1471000","915","0"
"1471001","915","0"
"1471002","915","0"
"1471003","915","0"
"1471004","915","0"
"1471005","915","0"
"1471006","915","0"
"1471007","915","0"
"1471008","915","0"
"1471009","915","0"
"1471010","915","0"
"1471011","915","0"
"1471012","915","0"
"1471013","915","0"
"1471014","915","0"
"1471015","915","0"
"1471016","915","0"
"1471017","915","0"
"1471018","915","0"
"1471019","915","0"
"1471020","915","0"
"1471021","915","0"
"1471022","915","0"
"1471023","915","0"
"1471024","915","0"
"1471025","915","0"
"1471026","915","0"
"1471027","915","0"
"1471028","915","0"
"1471029","915","0"
"1471030","915","0"
"1471031","915","0"
"1471032","915","0"
"1471033","915","0"
"1471034","915","0"
"1471035","915","0"
"1471036","915","0"
"1471037","915","0"
"1471038","915","0"
"1471039","915","0"
"1471040","915","0"
"1471041","915","0"
"1471042","915","0"
"1471043","915","0"
"1471044","915","0"
"1471045","915","0"
"1471046","915","0"
"1471047","915","0"
"1471048","915","0"
"1471049","915","0"
"1471050","915","0"
"1471051","915","0"
"1471052","915","0"
"1471053","915","0"
"1471054","915","0"
"1471055","915","0"
"1471056","915","0"
"1471057","915","0"
"1471058","915","0"
"1471059","915","0"
"1471060","915","0"
"1471061","915","0"
"1471062","915","0"
"1471063","915","0"
"1471064","915","0"
"1471065","915","0"
"1471066","915","0"
"1471067","915","0"
"1471068","915","0"
"1471069","915","0"
"1471070","915","0"
"1471071","915","0"
"1471072","915","0"
"1481000","914","0"
"1481001","914","0"
"1481002","914","0"
"1481003","914","0"
"1481004","914","0"
"1481005","914","0"
"1481006","914","0"
"1481007","914","0"
"1481008","914","0"
"1481009","914","0"
"1481010","914","0"
"1481011","914","0"
"1481012","914","0"
"1481013","914","0"
"1481014","914","0"
"1481015","914","0"
"1481016","914","0"
"1481017","914","0"
"1481018","914","0"
"1481019","914","0"
"1481020","914","0"
"1481021","914","0"
"1481022","914","0"
"1481023","914","0"
"1481024","914","0"
"1481025","914","0"
"1481026","914","0"
"1481027","914","0"
"1481028","914","0"
"1481029","914","0"
"1481030","914","0"
"1481031","914","0"
"1481032","914","0"
"1481033","914","0"
"1481034","914","0"
"1481035","914","0"
"1481036","914","0"
"1481037","914","0"
"1481038","914","0"
"1481039","914","0"
"1481040","914","0"
"1481041","914","0"
"1481042","914","0"
"1481043","914","0"
"1481044","914","0"
"1481045","914","0"
"1481046","914","0"
"1481047","914","0"
"1481048","914","0"
"1481049","914","0"
"1481050","914","0"
"1481051","914","0"
"1600000","2083","3"
"1600001","2253","3"
"1600002","2148","3"
"1600003","2116","3"
"1600004","2208","3"
"1600005","2052","3"
"1600006","2285","3"
"1600007","1419","0"
"1600008","1418","0"
"1600009","1417","0"
"1600010","1375","0"
"1600011","1374","0"
"1600012","2877","0"
"1600013","2876","0"
"1600014","1460","0"
"1600015","1459","0"
"1600017","1494","0"
"1600016","1458","0"
"1600018","1493","0"
"1600019","1492","0"
"1600020","1147","0"
"1600021","1147","0"
"1600022","1373","0"
"1600023","1491","0"
"1600039","1159","0"
"1600040","527","0"
"1600041","4448","0"
"1600042","1491","0"
"1600043","1396","0"
"1600044","1347","0"
"1600045","1715","28"
"1600046","1833","4"
"1600047","1833","4"
"1600048","1833","4"
"1600049","1833","4"
"1600050","1833","4"
"1600051","1833","4"
"1600052","1833","4"
"1600053","1833","4"
"1600054","1833","4"
"1600055","1833","4"
"1600056","1833","4"
"1600057","1833","4"
"1600058","1833","4"
"1600059","1833","4"
"1600060","1833","4"
"1600061","1833","4"
"1600062","1833","4"
"1600063","1833","4"
"1600067","1417","0"
"1600068","4454","0"
"1600069","4442","0"
"1600070","926","0"
"1600071","2084","2"
"1600072","1292","0"
"1600073","4448","0"
"1600074","1419","0"
"1600075","1418","0"
"1600076","1417","0"
"1600077","1381","0"
"1600078","1458","0"
"1600079","1347","0"
"1600080","1445","0"
"1600081","1375","0"
"1600082","1374","0"
"1600083","1354","0"
"1600084","1316","0"
"1600085","1396","0"
"1600086","830","0"
"1600087","1491","0"
"1600088","4448","0"
"1600089","4448","0"
"1600090","1399","0"
"1600091","4448","0"
"1600092","4454","0"
"1600093","4454","0"
"1600094","4448","0"
"1600095","4454","0"
"1600096","4454","0"
"1600097","4448","0"
"1600098","4454","0"
"1600099","4454","0"
"1600100","4448","0"
"1600101","4448","0"
"1600102","4448","0"
"1600103","4454","0"
"1600104","4454","0"
"1600105","4448","0"
"1600106","4448","0"
"1600107","4448","0"
"1600108","4448","0"
"1600109","1400","0"
"1600110","1311","0"
"1600111","4454","0"
"1600112","4454","0"
"1600113","4454","0"
"1600114","4454","0"
"1600115","4454","0"
"1600116","4454","0"
"1600117","4454","0"
"1600118","4454","0"
"1600119","4466","0"
"1600120","4466","0"
"1600121","4466","0"
"1600122","4466","0"
"1600123","1507","0"
"1600124","1506","0"
"1600125","1505","0"
"1600126","1502","0"
"1600127","1503","0"
"1600128","1498","0"
"1600129","1499","0"
"1600130","1833","4"
"1600131","1833","4"
"1600132","1833","4"
"1600133","1833","4"
"1600134","1833","4"
"1600135","1833","4"
"1600136","1833","4"
"1600137","1833","4"
"1600138","1833","4"
"1600139","2879","0"
"1600140","4472","0"
"1600141","2879","0"
"1600142","1332","0"
"1600143","979","0"
"1600144","1410","0"
"1600145","1702","0"
"1600146","1410","0"
"1600147","1583","0"
"1600148","1675","0"
"1600149","4499","0"
"1600150","1410","0"
"1600151","1583","0"
"1600152","4436","0"
"1600153","4436","0"
"1600154","4436","0"
"1600155","4436","0"
"1600156","550","0"
"1600157","547","0"
"1600158","540","0"
"1600159","1665","0"
"1600160","1175","0"
"1600161","1174","0"
"1600162","4499","0"
"1600163","1700","0"
"1600164","1699","0"
"1600165","1698","0"
"1600166","1697","0"
"1600167","1708","0"
"1600168","4442","0"
"1600169","4430","0"
"1600170","1143","0"
"1600171","148","0"
"1600172","97","0"
"1600173","448","0"
"1600174","50","0"
"1600175","27","0"
"1600176","380","0"
"1600177","171","0"
"1600178","171","0"
"1600179","170","0"
"1600180","169","0"
"1600181","209","0"
"1600182","208","0"
"1600183","207","0"
"1600184","410","0"
"1600185","186","0"
"1600186","474","0"
"1600187","395","0"
"1600188","297","0"
"1600189","139","0"
"1600190","88","0"
"1600191","276","0"
"1600192","230","0"
"1600193","331","0"
"1600194","253","0"
"1600195","351","0"
"1600196","64","0"
"1600197","453","0"
"1600198","425","0"
"1600199","41","0"
"1600200","111","0"
"1600201","18","0"
"1600202","371","0"
"1600203","162","0"
"1600204","134","0"
"1600205","83","0"
"1600206","271","0"
"1600207","225","0"
"1600208","326","0"
"1600209","248","0"
"1600210","346","0"
"1600211","59","0"
"1600212","445","0"
"1600213","421","0"
"1600214","36","0"
"1600215","106","0"
"1600216","13","0"
"1600217","366","0"
"1600218","157","0"
"1600219","403","0"
"1600220","179","0"
"1600221","467","0"
"1600222","388","0"
"1600223","290","0"
"1600224","132","0"
"1600225","81","0"
"1600226","269","0"
"1600227","223","0"
"1600228","324","0"
"1600229","246","0"
"1600230","344","0"
"1600231","57","0"
"1600232","443","0"
"1600233","419","0"
"1600234","34","0"
"1600235","104","0"
"1600236","11","0"
"1600237","364","0"
"1600238","155","0"
"1600239","401","0"
"1600240","177","0"
"1600241","465","0"
"1600242","386","0"
"1600243","288","0"
"1600244","130","0"
"1600245","79","0"
"1600246","267","0"
"1600247","221","0"
"1600248","322","0"
"1600249","244","0"
"1600250","342","0"
"1600251","55","0"
"1600252","441","0"
"1600253","417","0"
"1600254","32","0"
"1600255","102","0"
"1600256","9","0"
"1600257","362","0"
"1600258","153","0"
"1600259","399","0"
"1600260","175","0"
"1600261","463","0"
"1600262","384","0"
"1600263","286","0"
"1600264","129","0"
"1600265","78","0"
"1600266","266","0"
"1600267","220","0"
"1600268","321","0"
"1600269","243","0"
"1600270","341","0"
"1600271","54","0"
"1600272","440","0"
"1600273","416","0"
"1600274","31","0"
"1600275","101","0"
"1600276","8","0"
"1600277","361","0"
"1600278","152","0"
"1600279","300","0"
"1600280","189","0"
"1600281","398","0"
"1600282","174","0"
"1600283","462","0"
"1600284","383","0"
"1600285","285","0"
"1600286","4472","0"
"1600287","4472","0"
"1600288","4472","0"
"1600289","4472","0"
"1600290","4472","0"
"1600291","4472","0"
"1600292","4472","0"
"1600293","4472","0"
"1600294","4472","0"
"1600295","4472","0"
"1600296","4472","0"
"1600297","4472","0"
"1600298","4472","0"
"1600299","4472","0"
"1600300","4472","0"
"1600301","4472","0"
"1600302","4472","0"
"1600303","4472","0"
"1600304","1410","0"
"1600305","1702","0"
"1600306","311","0"
"1600307","200","0"
"1600308","406","0"
"1600309","182","0"
"1600310","470","0"
"1600311","391","0"
"1600312","293","0"
"1600313","73","0"
"1600314","428","0"
"1600315","120","0"
"1600316","111","0"
"1600317","106","0"
"1600318","306","0"
"1600319","195","0"
"1600320","104","0"
"1600321","303","0"
"1600322","192","0"
"1600323","102","0"
"1600324","301","0"
"1600325","190","0"
"1600326","1533","0"
"1600327","1532","0"
"1600328","1530","0"
"1600329","1529","0"
"1600330","97","0"
"1600331","239","0"
"1600332","262","0"
"1600333","73","0"
"1600334","448","0"
"1600335","428","0"
"1600336","50","0"
"1600337","120","0"
"1600338","27","0"
"1600339","380","0"
"1600340","171","0"
"1600341","209","0"
"1600342","410","0"
"1600343","186","0"
"1600344","474","0"
"1600345","395","0"
"1600346","297","0"
"1600347","139","0"
"1600348","88","0"
"1600349","276","0"
"1600350","230","0"
"1600351","331","0"
"1600352","253","0"
"1600353","351","0"
"1600354","64","0"
"1600355","453","0"
"1600356","425","0"
"1600357","41","0"
"1600358","111","0"
"1600359","18","0"
"1600360","371","0"
"1600361","162","0"
"1600362","311","0"
"1600363","200","0"
"1600364","406","0"
"1600365","182","0"
"1600366","470","0"
"1600367","391","0"
"1600368","293","0"
"1600369","134","0"
"1600370","83","0"
"1600371","271","0"
"1600372","225","0"
"1600373","326","0"
"1600374","248","0"
"1600375","346","0"
"1600376","59","0"
"1600377","445","0"
"1600378","421","0"
"1600379","36","0"
"1600380","106","0"
"1600381","13","0"
"1600382","366","0"
"1600383","157","0"
"1600384","305","0"
"1600385","194","0"
"1600386","403","0"
"1600387","179","0"
"1600388","467","0"
"1600389","388","0"
"1600390","290","0"
"1600391","132","0"
"1600392","81","0"
"1600393","269","0"
"1600394","223","0"
"1600395","324","0"
"1600396","246","0"
"1600397","344","0"
"1600398","57","0"
"1600399","443","0"
"1600400","419","0"
"1600401","34","0"
"1600402","104","0"
"1600403","11","0"
"1600404","364","0"
"1600405","155","0"
"1600406","303","0"
"1600407","192","0"
"1600408","401","0"
"1600409","177","0"
"1600410","465","0"
"1600411","386","0"
"1600412","288","0"
"1600413","130","0"
"1600414","79","0"
"1600415","267","0"
"1600416","221","0"
"1600417","322","0"
"1600418","244","0"
"1600419","342","0"
"1600420","55","0"
"1600421","441","0"
"1600422","417","0"
